customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST01616,Female,0,Yes,No,5,Yes,No,DSL,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,60.52,308.31,Yes
CUST01617,Female,0,Yes,No,60,Yes,No,Fiber optic,No,Yes,No internet service,No internet service,No,No internet service,One year,Yes,Electronic check,102.49,6156.2,No
CUST01618,Female,0,No,Yes,19,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),65.43,1235.95,Yes
CUST01619,Male,0,Yes,No,1,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),48.15,51.76,No
CUST01620,Male,0,No,No,72,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),97.04,6990.11,No
CUST01621,Male,0,Yes,No,36,Yes,Yes,No,Yes,No internet service,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),105.15,3783.32,Yes
CUST01622,Female,1,No,Yes,19,Yes,No,DSL,No internet service,Yes,Yes,No internet service,No,No,One year,No,Credit card (automatic),60.88,1162.68,No
CUST01623,Female,0,No,Yes,25,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),86.12,2155.07,Yes
CUST01624,Male,1,Yes,No,28,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,24.0,678.87,Yes
CUST01625,Male,0,No,No,0,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),72.01,0.0,Yes
CUST01626,Female,0,Yes,No,34,Yes,Yes,No,No internet service,No internet service,No,No internet service,Yes,No,One year,No,Bank transfer (automatic),22.59,764.49,No
CUST01627,Female,0,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,One year,No,Electronic check,20.98,1448.09,No
CUST01628,Male,0,No,Yes,58,Yes,No,No,No internet service,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),80.52,4676.02,Yes
CUST01629,Male,0,Yes,No,68,Yes,No,DSL,No internet service,No,No internet service,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),48.94,3330.19,No
CUST01630,Male,0,No,No,32,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,93.74,2994.94,Yes
CUST01631,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,109.4,5478.88,No
CUST01632,Female,0,No,No,11,No,No,DSL,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),32.22,352.95,Yes
CUST01633,Male,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,91.9,1741.52,No
CUST01634,Male,0,No,Yes,52,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),70.48,3661.08,Yes
CUST01635,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Electronic check,29.44,1229.82,Yes
CUST01636,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,84.46,4127.3,Yes
CUST01637,Female,0,Yes,Yes,28,Yes,No,DSL,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,80.17,2244.18,Yes
CUST01638,Male,0,Yes,No,56,Yes,Yes,Fiber optic,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,70.6,3945.83,Yes
CUST01639,Male,0,No,Yes,38,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,112.5,4276.57,No
CUST01640,Female,1,Yes,No,55,Yes,No,DSL,No,No internet service,Yes,No,No,No,Two year,No,Bank transfer (automatic),71.15,3918.17,No
CUST01641,Male,0,Yes,No,42,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,119.03,5001.14,Yes
CUST01642,Female,0,No,Yes,49,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,69.94,3427.28,No
CUST01643,Female,0,No,Yes,22,Yes,Yes,Fiber optic,Yes,No internet service,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,29.82,648.34,Yes
CUST01644,Male,0,Yes,No,43,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),65.99,2841.8,No
CUST01645,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,No,Month-to-month,No,Mailed check,36.6,1363.93,Yes
CUST01646,Female,0,No,No,22,Yes,Yes,Fiber optic,No,No,No internet service,No,No internet service,Yes,Two year,Yes,Credit card (automatic),78.91,1743.06,No
CUST01647,Female,0,Yes,No,44,No,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,88.7,3896.15,Yes
CUST01648,Male,0,Yes,Yes,51,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.78,3354.39,No
CUST01649,Female,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No internet service,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),27.97,1369.12,No
CUST01650,Male,0,Yes,Yes,7,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,65.8,458.61,Yes
CUST01651,Female,0,Yes,No,0,Yes,Yes,No,No internet service,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),26.31,0.14,No
CUST01652,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No,Yes,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,87.58,623.89,Yes
CUST01653,Female,0,No,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,98.62,2761.9,Yes
CUST01654,Female,0,No,Yes,4,Yes,Yes,Fiber optic,No internet service,No,No internet service,No,Yes,No,Month-to-month,No,Electronic check,116.16,462.42,Yes
CUST01655,Female,0,No,No,46,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Electronic check,33.18,1527.77,No
CUST01656,Female,0,No,No,33,Yes,No,Fiber optic,Yes,Yes,No,No,No internet service,Yes,One year,No,Mailed check,72.31,2379.66,No
CUST01657,Male,1,No,No,64,Yes,No,DSL,No,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,75.89,4853.38,Yes
CUST01658,Male,0,No,No,54,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),112.09,6057.79,No
CUST01659,Male,0,No,No,42,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Mailed check,81.98,3444.1,Yes
CUST01660,Female,0,No,No,29,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),32.84,962.87,Yes
CUST01661,Male,0,No,No,16,Yes,No,DSL,No internet service,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,62.51,1001.5,Yes
CUST01662,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,84.79,2113.52,Yes
CUST01663,Male,0,No,No,7,Yes,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.43,618.08,Yes
CUST01664,Female,1,Yes,No,46,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,106.03,4882.39,No
CUST01665,Male,0,No,No,71,No,No,Fiber optic,No internet service,No,No internet service,No,No,Yes,Month-to-month,No,Mailed check,36.41,2579.9,Yes
CUST01666,Male,1,No,Yes,45,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,115.06,5172.04,Yes
CUST01667,Male,0,Yes,No,67,Yes,No,Fiber optic,No,Yes,No internet service,No,No,No,Month-to-month,Yes,Mailed check,24.03,1607.44,Yes
CUST01668,Male,0,No,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Electronic check,118.34,3791.86,No
CUST01669,Female,0,Yes,No,0,Yes,No,No,No,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,105.49,0.0,Yes
CUST01670,Female,0,Yes,Yes,18,No,Yes,Fiber optic,No internet service,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,85.35,1532.09,Yes
CUST01671,Female,0,Yes,Yes,30,No,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),92.97,2795.16,Yes
CUST01672,Male,1,Yes,No,13,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),25.41,335.54,No
CUST01673,Female,1,No,No,52,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,22.23,1164.3,Yes
CUST01674,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,28.38,1340.62,No
CUST01675,Male,0,Yes,No,68,Yes,No,Fiber optic,Yes,No,No internet service,No,No internet service,No,Month-to-month,Yes,Mailed check,26.91,1835.17,Yes
CUST01676,Male,1,Yes,No,61,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),73.83,4499.87,Yes
CUST01677,Male,0,Yes,No,65,No,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,39.98,2602.0,Yes
CUST01678,Male,0,Yes,No,63,Yes,No,No,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,105.74,6667.69,Yes
CUST01679,Female,0,No,No,69,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),63.47,4388.71,No
CUST01680,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No,No,No,No internet service,Two year,Yes,Mailed check,88.94,5515.14,No
CUST01681,Female,0,No,No,72,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,84.59,6088.02,No
CUST01682,Male,0,No,No,32,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),50.63,1615.74,Yes
CUST01683,Male,0,Yes,No,40,Yes,No,Fiber optic,No,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,42.8,1716.9,Yes
CUST01684,Male,0,No,No,47,Yes,No phone service,DSL,No,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,52.93,2484.38,No
CUST01685,Male,0,No,No,12,Yes,Yes,Fiber optic,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Credit card (automatic),99.26,1191.66,No
CUST01686,Female,1,Yes,No,72,Yes,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.8,5597.2,Yes
CUST01687,Male,1,No,No,30,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.86,1315.01,No
CUST01688,Male,0,No,No,67,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Two year,Yes,Mailed check,101.42,6797.33,No
CUST01689,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,23.59,72.12,Yes
CUST01690,Male,1,No,Yes,18,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No,One year,Yes,Credit card (automatic),89.32,1611.45,No
CUST01691,Female,0,No,Yes,69,Yes,No phone service,Fiber optic,No internet service,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Mailed check,62.79,4325.64,Yes
CUST01692,Female,1,No,Yes,12,Yes,No,Fiber optic,No internet service,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),92.59,1110.5,Yes
CUST01693,Female,0,Yes,No,22,Yes,No,Fiber optic,Yes,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,112.6,2474.85,Yes
CUST01694,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),94.5,0.0,Yes
CUST01695,Female,0,Yes,No,53,No,No,DSL,Yes,No,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),63.08,3339.49,No
CUST01696,Male,1,Yes,No,70,Yes,No,No,No,No,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),33.4,2333.53,Yes
CUST01697,Female,0,Yes,Yes,14,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,100.25,1405.25,Yes
CUST01698,Female,0,Yes,Yes,64,Yes,Yes,DSL,No internet service,No,No internet service,No,Yes,No,One year,Yes,Mailed check,64.99,4161.36,No
CUST01699,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No,One year,Yes,Mailed check,25.68,1801.98,No
CUST01700,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),91.34,1280.4,Yes
CUST01701,Male,0,No,Yes,20,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,Yes,Electronic check,47.77,956.19,No
CUST01702,Female,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,22.99,414.21,No
CUST01703,Male,1,Yes,No,59,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),110.08,6498.1,Yes
CUST01704,Male,0,Yes,No,32,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Electronic check,67.28,2142.43,No
CUST01705,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,46.66,2239.38,Yes
CUST01706,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,Two year,Yes,Mailed check,91.07,3097.97,No
CUST01707,Male,0,Yes,No,43,Yes,Yes,No,No,No internet service,No,Yes,No internet service,No,One year,Yes,Mailed check,108.36,4668.43,No
CUST01708,Female,0,No,No,10,Yes,No phone service,No,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,18.03,174.74,No
CUST01709,Male,0,No,No,71,Yes,No,Fiber optic,No,No,No,Yes,No internet service,No,Month-to-month,Yes,Mailed check,88.16,6253.63,Yes
CUST01710,Female,0,Yes,No,65,Yes,No,Fiber optic,No internet service,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,96.24,6244.25,Yes
CUST01711,Male,0,Yes,Yes,45,Yes,No,DSL,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),39.41,1766.5,No
CUST01712,Male,1,No,No,8,Yes,No,No,No internet service,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,67.94,542.76,Yes
CUST01713,Female,0,No,Yes,2,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,No internet service,One year,No,Electronic check,27.11,50.6,No
CUST01714,Male,0,Yes,No,25,Yes,No,DSL,No internet service,No,Yes,No,No,No internet service,Two year,Yes,Credit card (automatic),94.17,2350.52,No
CUST01715,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),104.44,7415.35,Yes
CUST01716,Female,0,No,Yes,47,Yes,Yes,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,No,Electronic check,29.04,1367.79,Yes
CUST01717,Female,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.28,6583.26,Yes
CUST01718,Male,1,Yes,Yes,69,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,96.7,6672.43,Yes
CUST01719,Female,1,Yes,Yes,27,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),53.39,1443.55,No
CUST01720,Male,0,No,Yes,25,No,Yes,DSL,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),88.41,2201.09,Yes
CUST01721,Male,0,Yes,No,24,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,18.0,432.64,No
CUST01722,Female,0,No,No,11,Yes,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),113.04,1243.07,Yes
CUST01723,Female,0,Yes,No,4,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,74.14,296.52,Yes
CUST01724,Female,0,Yes,No,47,No,No,No,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,No,Credit card (automatic),81.27,3816.77,Yes
CUST01725,Male,0,Yes,No,36,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,85.8,3087.77,No
CUST01726,Female,0,No,No,43,Yes,No,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,75.26,3238.19,Yes
CUST01727,Male,0,No,No,14,No,Yes,DSL,Yes,No internet service,No,No,No,Yes,Two year,Yes,Credit card (automatic),105.39,1483.51,No
CUST01728,Female,0,No,Yes,42,Yes,No,DSL,Yes,Yes,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),80.19,3359.52,Yes
CUST01729,Male,1,Yes,No,47,Yes,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),110.59,5200.59,Yes
CUST01730,Male,0,No,No,69,Yes,No,Fiber optic,No,No,No,No internet service,No,No,Month-to-month,Yes,Electronic check,77.4,5346.69,Yes
CUST01731,Female,0,No,Yes,45,No,No phone service,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,35.45,1588.9,Yes
CUST01732,Male,1,Yes,Yes,42,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),111.18,4668.66,No
CUST01733,Male,0,Yes,No,20,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),87.53,1751.98,Yes
CUST01734,Male,0,Yes,No,22,Yes,No,DSL,No,No,Yes,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),89.32,1975.08,No
CUST01735,Female,0,Yes,No,46,No,No,No,No,No internet service,Yes,No,Yes,Yes,Two year,Yes,Mailed check,118.52,5462.79,No
CUST01736,Male,0,No,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),25.67,353.03,Yes
CUST01737,Female,0,Yes,No,24,No,No,Fiber optic,No internet service,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,61.72,1479.77,Yes
CUST01738,Male,0,Yes,No,35,No,No phone service,Fiber optic,No internet service,No internet service,No,No,Yes,No,One year,Yes,Electronic check,42.39,1484.65,No
CUST01739,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,82.3,4117.78,Yes
CUST01740,Female,1,Yes,No,14,No,Yes,No,No,Yes,Yes,No internet service,No,No,One year,No,Credit card (automatic),100.29,1405.06,No
CUST01741,Male,0,Yes,Yes,67,Yes,No,No,No,No,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,116.56,7804.78,Yes
CUST01742,Male,0,Yes,No,20,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Month-to-month,No,Electronic check,64.37,1282.44,Yes
CUST01743,Male,0,Yes,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,98.19,1170.57,Yes
CUST01744,Female,0,No,No,18,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.54,1997.62,Yes
CUST01745,Female,0,Yes,No,33,No,Yes,No,No,No internet service,Yes,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),87.7,2886.28,No
CUST01746,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,42.76,2870.73,Yes
CUST01747,Male,0,Yes,No,51,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),80.0,4083.55,No
CUST01748,Female,0,Yes,No,26,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),116.94,3043.21,Yes
CUST01749,Male,1,Yes,Yes,28,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.73,3323.33,Yes
CUST01750,Male,0,No,No,27,Yes,No phone service,Fiber optic,No,No,No internet service,Yes,No,No,Month-to-month,Yes,Credit card (automatic),83.52,2254.83,Yes
CUST01751,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,108.47,3686.64,Yes
CUST01752,Female,1,No,No,7,Yes,No,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,38.44,261.15,Yes
CUST01753,Female,0,No,No,15,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),43.1,649.74,No
CUST01754,Female,0,No,No,35,Yes,No,No,No internet service,Yes,No,Yes,No internet service,No internet service,Two year,No,Credit card (automatic),115.19,4035.91,No
CUST01755,Male,1,No,Yes,29,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Month-to-month,No,Electronic check,31.79,916.16,Yes
CUST01756,Female,0,No,No,17,Yes,Yes,No,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Credit card (automatic),37.49,631.57,No
CUST01757,Female,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Two year,No,Electronic check,60.9,62.66,No
CUST01758,Male,1,Yes,No,48,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),78.14,3752.43,No
CUST01759,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,79.59,242.43,Yes
CUST01760,Female,0,No,No,6,Yes,No,DSL,No,Yes,No internet service,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.78,293.75,Yes
CUST01761,Female,0,Yes,No,38,Yes,Yes,DSL,No,No,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,111.9,4246.91,No
CUST01762,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,Yes,No internet service,One year,No,Mailed check,111.34,1335.67,No
